Habitat_type;Sampling_regime;PlotIDYear;Exploratory;PlotID;CollectionYear;biomass;abundance_unidentified_identified;abundance_identified;species;abundance_carnivore;species_carnivore;biomass_carnivore;abundance_herbivore;species_herbivore;biomass_herbivore;abundance_detritomycetophage;species_detritomycetophage;biomass_detritomycetophage;abundance_omnivore;species_omnivore;biomass_omnivore;abundance_weak_disperser;species_weak_disperser;biomass_weak_disperser;abundance_strong_disperser;species_strong_disperser;biomass_strong_disperser;landuse_intensity;mean_winter_temperature;precipitation_sum_growing_preriod;grassland_cover_250;grassland_cover_500;grassland_cover_1000;grassland_cover_1500;arable_cover_1000;arable_cover_1500;arable_cover_250;arable_cover_500
grassland;annual;AEG10_2009;ALB;AEG10;2009;11002.7183969441;471;203;34;6;5;499.438926618355;196;28;10497.8549976399;0;0;0;1;1;5.42447268584173;35;9;11002.7183969441;19;7;4998.80292768056;1.02;-2.24482616666667;825.84;85.44;59.67;42.66;40.52;11.7;11.01;0.2;7.84
grassland;annual;AEG10_2010;ALB;AEG10;2010;1570.30916999774;359;70;24;19;7;772.154230087595;51;17;798.154939910148;0;0;0;0;0;0;16;3;1570.30916999774;16;3;112.052855381588;1.02;-1.19925333333333;721.24;85.44;59.67;42.66;40.52;11.7;11.01;0.2;7.84
grassland;annual;AEG10_2011;ALB;AEG10;2011;1740.82046278675;248;57;15;4;2;82.924279602806;53;13;1657.89618318394;0;0;0;0;0;0;26;5;1740.82046278675;13;4;1304.77529110477;1.02;-1.18943375;612.95;85.44;59.67;42.66;40.52;11.7;11.01;0.2;7.84
grassland;annual;AEG10_2012;ALB;AEG10;2012;1777.67348447355;99;27;8;4;3;82.3023500545319;23;5;1695.37113441902;0;0;0;0;0;0;20;2;1777.67348447355;0;0;1544.59654662219;1.02;-0.81772719008264;629.17;85.44;59.67;42.66;40.52;11.7;11.01;0.2;7.84
grassland;annual;AEG10_2014;ALB;AEG10;2014;3891.218362876;812;120;26;8;7;219.659144607612;112;19;3671.55921826839;0;0;0;0;0;0;22;4;3891.218362876;4;2;1435.51786608185;1.02;1.67785766666667;813.11;85.44;59.67;42.66;40.52;11.7;11.01;0.2;7.84
grassland;annual;AEG10_2015;ALB;AEG10;2015;8458.35795885393;637;243;38;13;5;1983.65917760088;229;32;6403.83968560588;0;0;0;1;1;70.8590956471639;75;11;8458.35795885393;56;8;4477.92732278806;1.02;0.940864833333333;701.61;85.44;59.67;42.66;40.52;11.7;11.01;0.2;7.84
grassland;annual;AEG10_2016;ALB;AEG10;2016;1860.49159249262;308;81;17;3;2;174.065411373334;78;15;1686.42618111928;0;0;0;0;0;0;11;4;1860.49159249262;5;3;1236.31890556156;1.02;2.81005884297521;624.75;85.44;59.67;42.66;40.52;11.7;11.01;0.2;7.84
grassland;annual;AEG10_2017;ALB;AEG10;2017;3881.54073888838;390;88;24;2;2;53.7739579479285;86;22;3827.76678094045;0;0;0;0;0;0;4;1;3881.54073888838;4;1;2372.32286140729;1.02;-0.434406;696.38;85.44;59.67;42.66;40.52;11.7;11.01;0.2;7.84
grassland;annual;AEG11_2008;ALB;AEG11;2008;3950.86322972128;487;389;13;0;0;0;388;12;3949.10857963891;0;0;0;1;1;1.75465008237019;7;2;3950.86322972128;0;0;402.622067215175;2.18;1.27262033057851;836.88;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG11_2009;ALB;AEG11;2009;3765.89961063775;553;318;12;1;1;13.5107306533421;317;11;3752.38887998441;0;0;0;0;0;0;3;3;3765.89961063775;1;1;733.063411736171;2.18;-0.61566308333333;853.42;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG11_2010;ALB;AEG11;2010;3908.4775703926;433;115;25;10;7;764.326676768479;104;17;3121.23015547781;0;0;0;1;1;22.920738146307;4;2;3908.4775703926;3;1;1841.19073964882;2.18;-0.297007083333333;775.41001;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG11_2011;ALB;AEG11;2011;4854.36776335018;462;96;28;6;6;383.947581472044;89;21;4429.29263237722;0;0;0;1;1;41.1275495009245;7;3;4854.36776335018;4;2;1969.83027431831;2.18;-0.245822833333333;571.72;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG11_2012;ALB;AEG11;2012;7825.86432188969;678;118;25;5;4;326.062939675119;104;20;7293.51473889781;0;0;0;9;1;206.286643316763;72;5;7825.86432188969;6;3;6558.7366552004;2.18;0.31126347107438;594.58;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG11_2013;ALB;AEG11;2013;2686.22490171213;464;62;25;10;6;410.917774284058;51;18;2252.38638928176;0;0;0;1;1;22.920738146307;9;5;2686.22490171213;6;3;1911.45552562053;2.18;-0.04856275;876.55;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG11_2014;ALB;AEG11;2014;2223.28007518426;1991;68;24;11;7;114.001704517072;57;17;2109.27837066719;0;0;0;0;0;0;20;3;2223.28007518426;0;0;416.258584556933;2.18;2.15856275;867.88;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG11_2015;ALB;AEG11;2015;9641.39324767754;1702;488;34;12;8;273.7170245322;475;25;9344.75548499903;0;0;0;1;1;22.920738146307;69;6;9641.39324767754;66;4;5260.69255722403;2.18;1.44755875;609.35;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG11_2016;ALB;AEG11;2016;14644.3414447885;670;109;30;15;9;587.499302775027;94;21;14056.8421420135;0;0;0;0;0;0;26;3;14644.3414447885;25;2;13147.8052228761;2.18;3.67179066115702;816.06;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG11_2017;ALB;AEG11;2017;12285.0800689054;372;105;23;1;1;48.0932866183039;104;22;12236.9867822871;0;0;0;0;0;0;30;7;12285.0800689054;21;4;11074.4379453799;2.18;0.803416833333333;733.96;30.31;23.88;23.94;20.81;12.42;11.06;0;8.33
grassland;annual;AEG12_2008;ALB;AEG12;2008;16297.4913788937;1646;617;50;11;7;528.46224938906;606;43;15769.0291295046;0;0;0;0;0;0;16;7;16297.4913788937;12;5;2071.77821595824;2.14;1.37604297520661;745.41;56.41;24.55;23.16;27.67;11.38;11.01;12.35;17.89
grassland;annual;AEG12_2009;ALB;AEG12;2009;6795.72337586091;754;186;29;6;5;89.0404583149597;180;24;6706.68291754595;0;0;0;0;0;0;65;3;6795.72337586091;4;1;4735.22752975216;2.14;-0.89226033333333;767.77;56.41;24.55;23.16;27.67;11.38;11.01;12.35;17.89
grassland;annual;AEG12_2010;ALB;AEG12;2010;2879.04719592368;1028;101;26;9;7;980.854633478108;90;17;1866.60953749614;0;0;0;2;2;31.5830249494277;3;3;2879.04719592368;2;2;63.0527183846024;2.14;-0.68565625;678.33;56.41;24.55;23.16;27.67;11.38;11.01;12.35;17.89
grassland;annual;AEG12_2011;ALB;AEG12;2011;2295.41495767112;332;60;18;4;3;705.503279672435;55;14;1589.17520760491;0;0;0;1;1;0.736470393775502;18;3;2295.41495767112;5;1;1002.28422629881;2.14;-0.64144458333333;561.1;56.41;24.55;23.16;27.67;11.38;11.01;12.35;17.89
grassland;annual;AEG12_2012;ALB;AEG12;2012;4860.74193771432;344;125;20;8;6;384.467476198885;117;14;4476.27446151544;0;0;0;0;0;0;36;1;4860.74193771432;0;0;2809.22770047568;2.14;-0.218663636363636;593.44;56.41;24.55;23.16;27.67;11.38;11.01;12.35;17.89
grassland;annual;AEG12_2013;ALB;AEG12;2013;2808.45558231209;851;69;40;18;11;1503.03296601087;46;24;1117.15748060236;0;0;0;5;5;188.265135698868;3;3;2808.45558231209;0;0;60.0268039626754;2.14;-0.266100833333333;820.98;56.41;24.55;23.16;27.67;11.38;11.01;12.35;17.89
grassland;annual;AEG12_2015;ALB;AEG12;2015;1852.55526284558;545;104;13;0;0;0;103;12;1829.63452469927;0;0;0;1;1;22.920738146307;8;3;1852.55526284558;8;3;658.08227985701;2.14;1.0585485;645.93999;56.41;24.55;23.16;27.67;11.38;11.01;12.35;17.89
grassland;annual;AEG12_2016;ALB;AEG12;2016;4477.22400172143;703;76;31;7;5;65.9406116159909;69;26;4411.28339010544;0;0;0;0;0;0;17;4;4477.22400172143;6;2;2524.44364318867;2.14;2.72420842975207;711.12;56.41;24.55;23.16;27.67;11.38;11.01;12.35;17.89
grassland;annual;AEG12_2017;ALB;AEG12;2017;5930.54211705089;362;97;32;6;5;135.870592887956;89;26;5748.83004787032;0;0;0;2;1;45.841476292614;8;2;5930.54211705089;8;2;2969.98933359875;2.14;-0.257111333333333;674.03;56.41;24.55;23.16;27.67;11.38;11.01;12.35;17.89
grassland;annual;AEG13_2008;ALB;AEG13;2008;11919.0094379867;1381;737;37;3;3;24.6857862940831;730;33;11887.3050513631;0;0;0;4;1;7.01860032948074;17;7;11919.0094379867;8;3;1562.50231840992;2.19;1.34575429752066;667.01999;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG13_2009;ALB;AEG13;2009;5653.73554604126;976;121;20;3;2;686.66406427372;117;17;4907.23578543843;0;0;0;1;1;59.8356963291091;33;3;5653.73554604126;2;1;2426.24604108728;2.19;-0.67194133333333;675.83;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG13_2010;ALB;AEG13;2010;3940.12886321188;647;79;30;4;4;374.018637891313;74;25;3130.50388344601;0;0;0;1;1;435.606341874559;9;6;3940.12886321188;5;3;1661.0866809288;2.19;-0.429097166666667;685.34;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG13_2011;ALB;AEG13;2011;1391.60702877168;216;42;15;0;0;0;42;15;1391.60702877168;0;0;0;0;0;0;9;2;1391.60702877168;1;1;665.400371828853;2.19;-0.32710425;581.9;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG13_2012;ALB;AEG13;2012;3385.22571124997;230;91;19;1;1;36.723574896558;87;15;3311.49463871815;1;1;5.42447268584173;2;2;31.5830249494277;28;3;3385.22571124997;2;2;2043.1088886932;2.19;-0.003281487603306;608.91;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG13_2013;ALB;AEG13;2013;3589.31567672347;789;96;36;24;10;1900.52460381759;70;25;1588.90919481475;0;0;0;2;1;99.8818780911181;7;2;3589.31567672347;7;2;117.289332586256;2.19;-0.161426916666667;830.68999;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG13_2014;ALB;AEG13;2014;1660.14731273084;534;63;21;9;7;71.3073401395941;54;14;1588.83997259125;0;0;0;0;0;0;27;3;1660.14731273084;0;0;1368.69964264528;2.19;1.80030566666667;799.56;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG13_2015;ALB;AEG13;2015;6552.75412520789;389;105;25;6;2;73.127414808893;99;23;6479.626710399;0;0;0;0;0;0;19;3;6552.75412520789;18;2;4346.93991912488;2.19;0.981253333333333;632.31;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG13_2016;ALB;AEG13;2016;2613.59395668142;319;49;19;3;3;40.7306038906683;46;16;2572.86335279076;0;0;0;0;0;0;7;3;2613.59395668142;6;2;1824.56601672749;2.19;2.97813710743802;757.55;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG13_2017;ALB;AEG13;2017;2759.49752077626;209;36;11;0;0;0;36;11;2759.49752077626;0;0;0;0;0;0;9;3;2759.49752077626;9;3;2464.2249329651;2.19;-0.027281416666667;682.3;46.09;31.6;34.64;33.16;17.01;16.83;28.32;33.56
grassland;annual;AEG14_2009;ALB;AEG14;2009;6535.35085626205;408;166;21;1;1;15.693384861774;165;20;6519.65747140028;0;0;0;0;0;0;54;6;6535.35085626205;2;1;3712.643166925;2.51;-1.1701775;813.75;50.96;24.4;23.19;24.22;49.89;41.78;37.97;44.62
grassland;annual;AEG14_2010;ALB;AEG14;2010;1619.11887761673;500;56;21;4;3;144.809334497777;52;18;1474.30954311896;0;0;0;0;0;0;6;4;1619.11887761673;3;3;614.523452186693;2.51;-0.81458683333333;758.56;50.96;24.4;23.19;24.22;49.89;41.78;37.97;44.62
grassland;annual;AEG14_2011;ALB;AEG14;2011;546.728638606791;343;29;15;5;5;32.346213004935;24;10;514.382425601856;0;0;0;0;0;0;5;4;546.728638606791;3;2;121.521588917021;2.51;-0.63021183333333;597.54;50.96;24.4;23.19;24.22;49.89;41.78;37.97;44.62
grassland;annual;AEG14_2012;ALB;AEG14;2012;622.715045565317;262;20;11;1;1;216.379638923009;17;9;360.493930349694;0;0;0;2;1;45.841476292614;1;1;622.715045565317;0;0;78.0341027909911;2.51;-0.407909917355372;612.9;50.96;24.4;23.19;24.22;49.89;41.78;37.97;44.62
grassland;annual;AEG14_2013;ALB;AEG14;2013;2416.44093540475;1194;158;35;5;4;285.127022908644;149;30;2039.63095991088;0;0;0;4;1;91.682952585228;13;7;2416.44093540475;6;4;676.412254100469;2.51;-0.479902583333333;803.99;50.96;24.4;23.19;24.22;49.89;41.78;37.97;44.62
grassland;annual;AEG14_2015;ALB;AEG14;2015;2004.23352203142;576;98;20;4;3;96.1149737929762;92;15;1858.86721945251;0;0;0;2;2;49.2513287859321;28;3;2004.23352203142;28;3;812.993245324716;2.51;0.57854175;577.14;50.96;24.4;23.19;24.22;49.89;41.78;37.97;44.62
grassland;annual;AEG14_2016;ALB;AEG14;2016;8198.1675434302;810;160;23;7;4;351.838697037328;152;18;7823.40810824657;0;0;0;1;1;22.920738146307;111;4;8198.1675434302;34;3;6395.77523725498;2.51;2.44499661157025;835.84;50.96;24.4;23.19;24.22;49.89;41.78;37.97;44.62
grassland;annual;AEG14_2017;ALB;AEG14;2017;785.480641155456;312;50;18;5;5;79.9325976197845;45;13;705.548043535672;0;0;0;0;0;0;7;3;785.480641155456;7;3;44.8734274029893;2.51;-0.61039241666667;699.1;50.96;24.4;23.19;24.22;49.89;41.78;37.97;44.62
grassland;annual;AEG15_2008;ALB;AEG15;2008;8987.42088565836;1279;410;48;7;6;229.520581445983;401;40;8455.87026268543;0;0;0;2;2;302.030041526948;36;9;8987.42088565836;15;4;1729.79544084368;2.99;1.44049595041322;800.77;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG15_2009;ALB;AEG15;2009;2496.86375062336;387;65;22;1;1;13.5107306533421;61;19;2434.48843825238;1;1;3.02310542501877;2;1;45.841476292614;11;4;2496.86375062336;3;2;1123.89765372038;2.99;-0.451520833333333;819.12001;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG15_2010;ALB;AEG15;2010;1014.67245794548;249;73;19;2;2;3.13337014537633;69;15;877.461639374203;1;1;111.156710279595;1;1;22.920738146307;10;4;1014.67245794548;2;1;198.809743126999;2.99;-0.270711916666667;771.27;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG15_2011;ALB;AEG15;2011;3275.96591203382;108;37;12;0;0;0;36;11;3253.04517388751;0;0;0;1;1;22.920738146307;11;3;3275.96591203382;6;2;2978.96636355138;2.99;-0.045569583333333;579.04;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG15_2012;ALB;AEG15;2012;3214.77270507273;746;110;17;1;1;1.13268141110866;83;15;2617.70083185764;0;0;0;26;1;595.939191803982;8;1;3214.77270507273;0;0;495.588748746866;2.99;0.420864380165289;609.05001;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG15_2013;ALB;AEG15;2013;3079.12967881929;546;94;33;4;4;73.9471623188348;88;27;2754.12039351433;0;0;0;2;2;251.062122986125;3;2;3079.12967881929;2;1;1196.23846791974;2.99;-0.040013916666667;928.26;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG15_2014;ALB;AEG15;2014;1089.55102718915;341;66;20;4;2;50.3070406156717;60;16;889.178086468717;0;0;0;2;2;150.065900104759;18;5;1089.55102718915;6;1;560.478573337385;2.99;2.12056925;859.93;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG15_2015;ALB;AEG15;2015;3832.83785097557;783;260;21;2;2;57.7641649008296;256;17;3739.05470683018;0;0;0;2;2;36.0189792445572;2;1;3832.83785097557;2;1;1186.16143070364;2.99;1.21718116666667;639.23;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG15_2016;ALB;AEG15;2016;2967.79289141425;437;55;29;7;5;215.254485712957;47;23;2729.61766755499;0;0;0;1;1;22.920738146307;9;6;2967.79289141425;4;2;1990.7593990372;2.99;3.57044743801653;787.74;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG15_2017;ALB;AEG15;2017;11446.424890558;577;112;35;7;7;110.803997878933;93;25;9829.03622584419;0;0;0;12;3;1506.58466683488;31;5;11446.424890558;16;2;9124.69558453341;2.99;0.620698166666667;755.96;36.44;22.68;20.44;18.53;46.97;37.79;28.02;41.88
grassland;annual;AEG16_2009;ALB;AEG16;2009;3208.93662259089;822;117;29;7;5;142.907601391772;110;24;3066.02902119912;0;0;0;0;0;0;14;5;3208.93662259089;1;1;793.620485078626;1.73;-0.94403866666667;736.12;81.8;70.32;48.79;35.79;9.67;12.63;18.04;10.84
grassland;annual;AEG16_2010;ALB;AEG16;2010;432.774192592875;447;29;15;3;3;77.3386301567122;26;12;355.435562436162;0;0;0;0;0;0;5;3;432.774192592875;2;2;8.90819885909752;1.73;-0.54673258333333;726.72;81.8;70.32;48.79;35.79;9.67;12.63;18.04;10.84
grassland;annual;AEG16_2011;ALB;AEG16;2011;356.677120182493;298;29;12;7;6;82.0148334341623;21;5;233.534737247406;0;0;0;1;1;41.1275495009245;3;1;356.677120182493;0;0;7.22052070743658;1.73;-0.425781083333333;571.25;81.8;70.32;48.79;35.79;9.67;12.63;18.04;10.84
grassland;annual;AEG16_2012;ALB;AEG16;2012;304.059449779824;332;30;11;3;2;112.933930868525;27;9;191.125518911299;0;0;0;0;0;0;9;3;304.059449779824;8;2;75.0815363756918;1.73;-0.177128099173554;585.77;81.8;70.32;48.79;35.79;9.67;12.63;18.04;10.84
grassland;annual;AEG16_2013;ALB;AEG16;2013;1703.9223394862;454;57;25;8;5;143.498921544195;49;20;1560.42341794201;0;0;0;0;0;0;9;4;1703.9223394862;3;2;608.903646872871;1.73;-0.275833333333333;797.78;81.8;70.32;48.79;35.79;9.67;12.63;18.04;10.84
grassland;annual;AEG16_2017;ALB;AEG16;2017;246.623800244178;207;16;12;1;1;3.36436155868418;15;11;243.259438685494;0;0;0;0;0;0;4;3;246.623800244178;2;1;15.9931776166524;1.73;-0.282670666666667;727.24;81.8;70.32;48.79;35.79;9.67;12.63;18.04;10.84
grassland;annual;AEG17_2008;ALB;AEG17;2008;7112.79716737051;1032;334;44;16;6;732.637018892636;310;35;6111.94092762376;0;0;0;8;3;268.219220854115;18;8;7112.79716737051;7;4;1090.34263430865;1.97;0.679538181818182;601.85;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG17_2009;ALB;AEG17;2009;5548.79762030991;706;124;30;2;2;325.932256042917;118;26;5026.95798786962;0;0;0;4;2;195.907376397373;17;6;5548.79762030991;3;3;1157.19263704581;1.97;-1.13149;750.31;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG17_2010;ALB;AEG17;2010;956.051622467723;528;77;29;6;6;170.710584928446;68;20;749.105729367999;1;1;5.19079073996295;2;2;31.0445174313145;15;4;956.051622467723;2;2;33.4476912561243;1.97;-0.92173266666667;772.28;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG17_2011;ALB;AEG17;2011;626.66667140328;195;12;8;4;3;559.720549259829;8;5;66.9461221434509;0;0;0;0;0;0;2;2;626.66667140328;2;2;11.1516312480554;1.97;-0.79106925;584.29;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG17_2012;ALB;AEG17;2012;1674.98106571284;383;58;21;2;2;27.5518262433564;34;17;1165.35726800326;0;0;0;22;2;482.071971466223;10;3;1674.98106571284;1;1;513.157121329811;1.97;-0.423812231404959;588.67;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG17_2013;ALB;AEG17;2013;3363.56709448195;480;78;34;9;7;542.308265844276;67;25;2796.583440409;0;0;0;2;2;24.6753882286772;11;6;3363.56709448195;8;5;1880.87081604;1.97;-0.79627066666667;879.33;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG17_2014;ALB;AEG17;2014;1264.38419474963;631;40;24;6;4;82.2353401205697;33;19;1111.28975898189;0;0;0;1;1;70.8590956471639;9;5;1264.38419474963;6;2;122.507982400752;1.97;1.39694458333333;804.62;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG17_2015;ALB;AEG17;2015;5813.58759294841;350;88;28;4;4;111.712253920296;84;24;5701.87533902812;0;0;0;0;0;0;30;6;5813.58759294841;19;4;4940.18120508014;1.97;0.459448083333333;606.11;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG17_2016;ALB;AEG17;2016;13719.5331615724;489;85;28;9;8;79.0258826325185;76;20;13640.5072789399;0;0;0;0;0;0;33;5;13719.5331615724;33;5;11933.8471226873;1.97;2.81934247933884;600.24;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG17_2017;ALB;AEG17;2017;5520.20435845872;320;83;24;1;1;3.36436155868418;82;23;5516.83999690003;0;0;0;0;0;0;29;6;5520.20435845872;27;5;3778.80137614887;1.97;-0.108135333333333;688.41;62.61;55.69;40.7;33.23;27.68;21.14;32.93;37.04
grassland;annual;AEG18_2008;ALB;AEG18;2008;827.061253759569;170;36;16;3;2;84.1921159093444;33;14;742.869137850225;0;0;0;0;0;0;13;4;827.061253759569;4;1;389.826708153424;2.72;1.02042330578512;647.63;28.51;34.59;24.95;23.26;49.03;38.08;59.24;57.8
grassland;annual;AEG18_2009;ALB;AEG18;2009;5624.71591809188;478;130;21;3;2;925.984974001039;127;19;4698.73094409085;0;0;0;0;0;0;24;2;5624.71591809188;2;1;1742.13752243025;2.72;-0.96632266666667;822.59;28.51;34.59;24.95;23.26;49.03;38.08;59.24;57.8
grassland;annual;AEG18_2010;ALB;AEG18;2010;1280.73351288842;488;42;25;5;5;710.339935729171;37;20;570.39357715925;0;0;0;0;0;0;4;4;1280.73351288842;3;3;51.4762707334928;2.72;-0.71039566666667;777.19;28.51;34.59;24.95;23.26;49.03;38.08;59.24;57.8
grassland;annual;AEG18_2011;ALB;AEG18;2011;498.776891671172;213;27;12;5;5;330.095100842367;21;6;159.935732057717;0;0;0;1;1;8.74605877108858;3;1;498.776891671172;0;0;7.22052070743658;2.72;-0.53078108333333;593.9;28.51;34.59;24.95;23.26;49.03;38.08;59.24;57.8
grassland;annual;AEG18_2012;ALB;AEG18;2012;504.772034905708;392;20;12;3;3;29.4888431508517;15;8;429.441715462242;0;0;0;2;1;45.841476292614;2;2;504.772034905708;1;1;77.6419784551323;2.72;-0.30558479338843;609.01;28.51;34.59;24.95;23.26;49.03;38.08;59.24;57.8
grassland;annual;AEG18_2013;ALB;AEG18;2013;1635.58195793846;1219;121;30;11;6;261.133823274597;109;23;1351.52739651755;0;0;0;1;1;22.920738146307;8;6;1635.58195793846;7;5;162.118385111338;2.72;-0.50692333333333;853.34;28.51;34.59;24.95;23.26;49.03;38.08;59.24;57.8
grassland;annual;AEG18_2015;ALB;AEG18;2015;414.626690769218;108;10;7;3;3;258.166261054319;7;4;156.460429714898;0;0;0;0;0;0;2;2;414.626690769218;2;2;117.157509939531;2.72;0.698253416666667;592.82;28.51;34.59;24.95;23.26;49.03;38.08;59.24;57.8
grassland;annual;AEG18_2016;ALB;AEG18;2016;889.802593145527;396;28;16;7;5;51.7598867762088;21;11;838.042706369318;0;0;0;0;0;0;4;3;889.802593145527;2;1;83.9502431915436;2.72;2.89018545454545;779.89;28.51;34.59;24.95;23.26;49.03;38.08;59.24;57.8
grassland;annual;AEG18_2017;ALB;AEG18;2017;321.498028310423;138;32;17;5;4;116.126689902432;26;12;203.616688325621;0;0;0;1;1;1.75465008237019;11;4;321.498028310423;10;3;41.3791729849034;2.72;-0.1506145;686.02;28.51;34.59;24.95;23.26;49.03;38.08;59.24;57.8
grassland;annual;AEG19_2008;ALB;AEG19;2008;34556.3711010427;2939;1649;30;20;6;769.815754088043;1621;22;33576.1692408849;0;0;0;8;2;210.386106069708;232;4;34556.3711010427;5;2;18264.6798637667;2.11;1.54734834710744;707.96;64.74;45.46;39.74;35.97;1.99;4.16;0;1.27
grassland;annual;AEG19_2009;ALB;AEG19;2009;6322.47073803702;615;366;21;3;3;39.8106061118738;360;15;6158.3879846397;1;1;0.606500861914825;2;2;123.665646423528;37;1;6322.47073803702;0;0;2887.26180326667;2.11;-0.77676716666667;784.28;64.74;45.46;39.74;35.97;1.99;4.16;0;1.27
grassland;annual;AEG19_2010;ALB;AEG19;2010;1866.32183765961;342;76;21;4;4;263.720964044312;70;16;1542.94412388118;0;0;0;2;1;59.6567497341151;2;2;1866.32183765961;2;2;634.208264852746;2.11;-0.75203125;715.52;64.74;45.46;39.74;35.97;1.99;4.16;0;1.27
grassland;annual;AEG19_2011;ALB;AEG19;2011;1421.39701303361;470;137;14;4;3;71.3492479403039;132;10;1320.21939022625;0;0;0;1;1;29.8283748670576;0;0;1421.39701303361;0;0;0;2.11;-0.62220458333333;562.13;64.74;45.46;39.74;35.97;1.99;4.16;0;1.27
grassland;annual;AEG19_2012;ALB;AEG19;2012;4754.41314584323;600;178;25;4;4;585.729856806376;166;20;3985.3173838664;0;0;0;8;1;183.365905170456;7;4;4754.41314584323;5;2;1847.27101630027;2.11;-0.38067132231405;583.32;64.74;45.46;39.74;35.97;1.99;4.16;0;1.27
grassland;annual;AEG19_2013;ALB;AEG19;2013;2051.31671452205;601;93;23;11;7;605.811947690485;82;16;1445.50476683157;0;0;0;0;0;0;4;2;2051.31671452205;1;1;598.705678515335;2.11;-0.177097333333333;819.52;64.74;45.46;39.74;35.97;1.99;4.16;0;1.27
grassland;annual;AEG19_2014;ALB;AEG19;2014;1742.19934257782;192;37;22;7;6;33.9474847272721;29;15;1685.33111970424;0;0;0;1;1;22.920738146307;12;6;1742.19934257782;4;3;1132.81391379489;2.11;1.80108258333333;820.55;64.74;45.46;39.74;35.97;1.99;4.16;0;1.27
grassland;annual;AEG19_2015;ALB;AEG19;2015;3016.39789046707;220;90;19;5;5;365.732019556189;85;14;2650.66587091088;0;0;0;0;0;0;4;2;3016.39789046707;4;2;1780.77073166868;2.11;1.06633316666667;627.15;64.74;45.46;39.74;35.97;1.99;4.16;0;1.27
